Area code,Area name,cpm2_1,cpm2_2,cpm2_3,cpm2_4plus,cpm2_overall
E07000083,Tewkesbury,12.830488473868787,13.387635150413647,12.88235120747306,12.834555042945473,12.983757468675241
E07000114,Thanet,12.967041020736252,14.739539738492216,13.83623103752545,16.08989629394204,14.40817702267399
E07000102,Three Rivers,20.762101052675256,23.133259544734997,20.893288831793207,19.88390574643172,21.168138793908795
E06000034,Thurrock,18.086858964897438,20.02392866685657,17.681698539357978,20.6634660336482,19.11398805119005
E07000115,Tonbridge and Malling,17.178629807783036,19.113101528443064,18.01384778625591,20.160776134573315,18.61658881426383
E06000027,Torbay,11.912875096639034,12.934668834261393,11.4327590136325,12.461694877627922,12.185499455540212
W06000020,Torfaen,10.538450442755568,10.44729311020459,10.352268199775947,12.74143692093941,11.019862168418879
E07000046,Torridge,9.745683075255755,10.215328447237596,9.912602974835645,10.386330439949193,10.064986234319546
E09000030,Tower Hamlets,33.14461335759917,36.32091683200865,33.53301704790325,34.21559936087714,34.303536649597056
E08000009,Trafford,15.749643975553134,16.8969358576048,15.265398565329455,18.107829410641877,16.504951952282315
E07000116,Tunbridge Wells,18.778397340148633,20.208449139710318,17.49998484270076,18.662073206500175,18.78722613226497
E07000077,Uttlesford,15.879300705782427,16.270662654688262,15.454557067327698,15.448996280621826,15.763379177105055
W06000014,Vale of Glamorgan,12.05335260409953,12.3830114884835,10.766440405237852,12.972823417343866,12.043906978791187
E07000180,Vale of White Horse,17.229112585760266,17.83348386792748,15.377990181162223,17.009112057927954,16.862424673194482
E08000036,Wakefield,9.74858971201957,9.698957790548766,9.914237382679811,11.548219771295267,10.227501164135854
E08000030,Walsall,11.475103941334368,11.18198670723373,10.340763753350718,12.471220722617925,11.367268781134186
E09000031,Waltham Forest,28.18065507269787,28.19217919751492,22.419626554700894,25.621209002565482,26.103417456869792
E09000032,Wandsworth,31.213876090561637,35.38696165136239,31.167639378969167,31.96085303075253,32.432332537911435
E06000007,Warrington,12.028619534728119,11.812275353372023,11.551534759101035,12.846447078854368,12.059719181513886
E07000222,Warwick,15.934738655773,15.805532276834036,14.923311115112114,15.372356548594968,15.508984649078528
E07000103,Watford,24.03306500045863,26.011081803538666,20.34983343610151,24.211588278205056,23.651392129575964
E07000216,Waverley,18.162471773330633,20.13059521364171,17.485120464836296,18.06356694722621,18.46043859975871
E07000065,Wealden,15.414515680661356,16.057125502669,15.274076080916853,15.913913722162645,15.664907746602463
E07000241,Welwyn Hatfield,19.87468307271615,20.57082508133593,17.75693868929906,21.050623844657718,19.813267672002215
E06000037,West Berkshire,16.189254836399662,17.550651793272312,15.579108217145535,15.917730288847705,16.309186283916304
E07000047,West Devon,9.696025172514137,10.177446074982315,10.152251933071904,10.55162205817236,10.14433630968518
E07000127,West Lancashire,9.229122889159843,8.884388195228842,8.719177930190618,10.653958330761498,9.3716618363352
E07000142,West Lindsey,8.040956220940767,7.838952455184011,8.3343735358405,8.488829525439678,8.175777934351238
E06000062,West Northamptonshire,13.332689258214646,13.416378812131525,12.71924673399908,14.069899961612126,13.384553691489344
E07000181,West Oxfordshire,16.038136691505514,16.392313947404773,15.702308971612048,16.277496054483695,16.10256391625151
E07000245,West Suffolk,13.286783186008485,13.540543446974347,14.03091073520393,15.051672915982913,13.977477571042419
E09000033,Westminster,45.65645970527223,48.60283773588136,43.685708190806004,40.33797548409909,44.57074527901467
E06000064,Westmorland and Furness,9.951300428427052,9.772463979926188,9.319302577397977,10.15909003093928,9.800539254172625
E08000010,Wigan,9.558021614437152,9.077797255220847,9.061161302606793,10.911335169573958,9.652078835459688
E06000054,Wiltshire,12.597675855126901,13.035025936621075,12.41264640361088,13.051967197291573,12.774328848162607
E07000094,Winchester,16.439369826425946,17.271174536955503,16.267192103604156,17.630144152193743,16.90197015479484
E06000040,Windsor and Maidenhead,20.2869077231442,22.237493108168383,18.598209702237927,17.457584795443,19.645048832248378
E08000015,Wirral,8.787072578552785,9.836846542129072,9.551837595324836,11.858352348663141,10.008527266167457
E07000217,Woking,21.453088564102828,22.888368971890912,18.27363407427746,22.204229033889035,21.204830161040057
E06000041,Wokingham,19.160534356123115,20.506110160530838,16.472872821717083,18.219678527084056,18.589798966363773
E08000031,Wolverhampton,12.105692462878135,11.215550780775546,10.526030934350787,13.838973459533927,11.921561909384598
E07000237,Worcester,13.951251299026344,13.69897547937502,12.427749521817754,14.896855002444184,13.743707825665826
E07000229,Worthing,18.412421920641975,19.588518152992467,16.77472552622678,18.22286744684134,18.24963326167564
W06000006,Wrexham,10.307590898445872,9.565324403888043,9.33345565442739,10.434720729554066,9.910272921578843
E07000238,Wychavon,11.713354178746222,12.656474322426261,11.979956163776752,12.641074721601502,12.247714846637685
E07000128,Wyre,9.72915544744699,9.798683790190896,9.13030558097351,10.861761667300765,9.87997662147804
E07000239,Wyre Forest,11.222526048944196,11.693862226442352,11.139407776493888,12.760247587402734,11.704010909820791
E06000014,York,13.483039481208401,13.87051383512049,12.700659449976113,13.392646765619151,13.36171488298104
