nbedsx,tenex,tenure8x,tenure4x,accomhh1,dwtypenx,dwtype8x,dwtype3x,EPceeb12e,EPceib12e,gorehs,mean,std,p25,median,p75
3.0,own outright,owner occupied - occupied,owner occupied,purpose built flat/maisonette,"purpose built flat, low rise","purpose built flat, low rise",low rise flat,A/B,C,East,141.77,,141.77,141.77,141.77
3.0,own outright,owner occupied - occupied,owner occupied,purpose built flat/maisonette,"purpose built flat, low rise","purpose built flat, low rise",low rise flat,C,C,London,72.99,12.658747963365093,67.405,75.57,79.865
3.0,own outright,owner occupied - occupied,owner occupied,purpose built flat/maisonette,"purpose built flat, low rise","purpose built flat, low rise",low rise flat,C,C,South East,127.83,,127.83,127.83,127.83
3.0,own outright,owner occupied - occupied,owner occupied,purpose built flat/maisonette,"purpose built flat, low rise","purpose built flat, low rise",low rise flat,C,C,South West,70.79,,70.79,70.79,70.79
3.0,own outright,owner occupied - occupied,owner occupied,purpose built flat/maisonette,"purpose built flat, low rise","purpose built flat, low rise",low rise flat,D,D,East,128.62,,128.62,128.62,128.62
3.0,own outright,owner occupied - occupied,owner occupied,purpose built flat/maisonette,"purpose built flat, low rise","purpose built flat, low rise",low rise flat,D,D,London,86.67666666666666,16.44211158377578,79.065,88.89,95.39500000000001
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,bungalow,bungalow,house or bungalow,A/B,C,East Midlands,79.52,,79.52,79.52,79.52
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,bungalow,bungalow,house or bungalow,C,C,South East,78.2,,78.2,78.2,78.2
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,bungalow,bungalow,house or bungalow,C,C,West Midlands,70.48,,70.48,70.48,70.48
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,bungalow,bungalow,house or bungalow,C,D,East Midlands,67.87,,67.87,67.87,67.87
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,bungalow,bungalow,house or bungalow,C,D,North West,93.02000000000001,28.227702704966983,83.04,93.02000000000001,103.0
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,bungalow,bungalow,house or bungalow,C,D,South East,80.27,,80.27,80.27,80.27
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,bungalow,bungalow,house or bungalow,D,D,South West,70.42,,70.42,70.42,70.42
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,bungalow,bungalow,house or bungalow,D,D,Yorkshire and the Humber,57.98,,57.98,57.98,57.98
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,bungalow,bungalow,house or bungalow,D,E,South East,78.4,,78.4,78.4,78.4
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,bungalow,bungalow,house or bungalow,E,C,South West,76.63,,76.63,76.63,76.63
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,bungalow,bungalow,house or bungalow,E,F,North West,78.84,,78.84,78.84,78.84
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,A/B,A/B,East Midlands,68.09,,68.09,68.09,68.09
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,A/B,A/B,London,137.62,,137.62,137.62,137.62
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,A/B,A/B,North West,76.37,,76.37,76.37,76.37
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,A/B,C,North East,74.13,,74.13,74.13,74.13
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,A/B,C,South West,99.73,,99.73,99.73,99.73
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,A/B,C,Yorkshire and the Humber,91.27,,91.27,91.27,91.27
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,C,A/B,South East,84.82,,84.82,84.82,84.82
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,C,C,East,84.404,22.440184293162815,80.195,83.08,95.7225
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,C,C,East Midlands,70.00333333333333,22.79079053770038,59.239999999999995,72.35,81.94
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,C,C,London,95.025,10.274261530640537,91.39250000000001,95.025,98.6575
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,C,C,North East,86.16222222222223,23.35794446102748,71.3,79.39,95.71
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,C,C,North West,84.08818181818182,22.088330773592567,69.50999999999999,77.15,89.93
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,C,C,South East,90.44615384615385,30.96911728869626,71.36,91.21,99.17
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,C,C,South West,77.86,12.91834354706516,72.175,79.255,85.77250000000001
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,C,C,West Midlands,96.36166666666666,18.931112399081744,80.005,94.43,113.3625
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,C,C,Yorkshire and the Humber,89.26571428571428,19.435367981374277,77.55000000000001,81.1,101.35
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,C,D,East,96.18333333333334,14.961764601810847,83.74,93.72,113.33
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,C,D,East Midlands,88.12666666666667,18.921462240887546,81.22,95.88,98.91
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,C,D,London,71.865,7.247844507162112,69.3025,71.865,74.4275
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,C,D,North East,102.57428571428571,21.79471867000723,82.62,99.99,122.815
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,C,D,North West,94.78999999999999,22.23132378296122,80.37,91.81,107.455
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,C,D,South East,98.51,34.089714577860576,73.48,91.25,123.6375
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,C,D,South West,114.25416666666666,28.97575301659627,99.6575,107.19,137.5575
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,C,D,West Midlands,105.87375,20.225083392023024,89.76,112.04499999999999,116.365
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,C,D,Yorkshire and the Humber,83.72428571428571,11.060289585462296,75.28,85.0,90.68
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,C,E,South West,74.33,,74.33,74.33,74.33
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,D,C,East Midlands,136.13,,136.13,136.13,136.13
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,D,D,East,93.09166666666665,18.34447790745132,85.8475,87.965,106.9975
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,D,D,East Midlands,87.1825,10.426490643685305,81.54499999999999,86.86,90.5825
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,D,D,London,95.95625,13.512756869502455,86.74,99.405,104.8725
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,D,D,North East,93.38133333333333,16.545591932020816,85.015,88.77,106.24000000000001
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,D,D,North West,85.93151515151514,19.310727608186482,73.86,81.82,93.59
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,D,D,South East,89.8162962962963,20.439302100863678,77.62,85.23,97.66499999999999
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,D,D,South West,92.0,14.202547502316465,85.0,95.27,101.37
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,D,D,West Midlands,84.97319999999999,18.60341606623185,72.17,84.35,93.79
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,D,D,Yorkshire and the Humber,87.44923076923077,22.991234316247912,73.5975,81.72999999999999,94.7875
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,D,E,East,92.77444444444444,20.489900018735515,79.65,92.01,95.42
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,D,E,East Midlands,103.79333333333334,34.36121515119432,81.85,91.135,113.7925
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,D,E,London,97.7875,28.16375019417691,78.4725,100.34,119.655
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,D,E,North East,87.35,26.94076836320747,77.825,87.35,96.875
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,D,E,North West,89.12705882352941,18.78364673216635,73.95,85.72,101.08
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,D,E,South East,92.125,12.358348730042106,84.77499999999999,89.615,101.1475
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,D,E,South West,85.73,12.80395028329706,79.75750000000001,84.37,90.75750000000001
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,D,E,West Midlands,102.42875000000001,17.611821871767187,89.525,103.205,109.14
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,D,E,Yorkshire and the Humber,102.578,38.22241686642946,75.7475,100.575,111.275
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,D,F,East,81.58,,81.58,81.58,81.58
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,D,F,London,123.68,,123.68,123.68,123.68
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,D,F,North West,110.345,58.498944007563075,89.66250000000001,110.345,131.0275
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,E,C,South East,103.36,,103.36,103.36,103.36
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,E,E,East,70.11500000000001,8.2943625433182,67.1825,70.11500000000001,73.0475
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,E,E,East Midlands,80.9,,80.9,80.9,80.9
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,E,E,North West,85.255,5.366940469205898,83.35749999999999,85.255,87.1525
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,E,E,South East,108.68666666666667,29.73734408674274,96.425,117.24,125.225
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,E,E,South West,108.37,11.288006909990797,104.365,113.27,114.82499999999999
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,E,E,West Midlands,86.5875,25.469912151399345,72.4175,82.13499999999999,96.30499999999999
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,E,E,Yorkshire and the Humber,83.045,21.514611314174374,72.045,75.85,86.85
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,E,F,East,77.83,,77.83,77.83,77.83
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,E,F,East Midlands,77.36,,77.36,77.36,77.36
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,E,F,North West,78.0325,15.836471355702951,71.7475,82.68,88.965
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,E,F,South East,91.0,11.950104602052656,86.775,91.0,95.225
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,E,F,South West,83.1,12.105668093913682,78.82000000000001,83.1,87.38
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,E,F,West Midlands,90.035,16.256384899478718,84.28750000000001,90.035,95.7825
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,E,F,Yorkshire and the Humber,98.195,15.379572490807409,92.7575,98.195,103.6325
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,E,G,Yorkshire and the Humber,72.23,,72.23,72.23,72.23
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,F,D,South West,82.69,,82.69,82.69,82.69
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,F,F,North West,76.51,,76.51,76.51,76.51
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,F,F,South West,87.76,,87.76,87.76,87.76
3.0,own outright,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,F,F,Yorkshire and the Humber,60.19,,60.19,60.19,60.19
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,bungalow,bungalow,house or bungalow,C,C,North East,71.55,,71.55,71.55,71.55
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,bungalow,bungalow,house or bungalow,D,E,North East,91.45,,91.45,91.45,91.45
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,bungalow,bungalow,house or bungalow,E,E,South West,150.87,,150.87,150.87,150.87
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,A/B,A/B,South West,88.14,,88.14,88.14,88.14
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,C,East,71.51,,71.51,71.51,71.51
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,C,East Midlands,77.3,,77.3,77.3,77.3
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,C,North East,72.82,,72.82,72.82,72.82
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,C,South East,84.5375,4.305619390207794,82.7725,85.685,87.44999999999999
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,C,South West,88.42333333333333,16.648742695270816,79.13499999999999,83.42,95.21000000000001
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,C,West Midlands,77.72,,77.72,77.72,77.72
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,D,East,84.81,,84.81,84.81,84.81
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,D,London,81.12,,81.12,81.12,81.12
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,D,North East,111.81,,111.81,111.81,111.81
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,D,South East,82.0725,8.104251456283096,77.0625,80.75999999999999,85.77
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,D,South West,88.99000000000001,13.067333316327407,84.37,88.99000000000001,93.61
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,C,South West,187.49,,187.49,187.49,187.49
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,D,East,96.13666666666666,18.819525321679443,85.44999999999999,88.85,103.18
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,D,East Midlands,95.09,,95.09,95.09,95.09
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,D,London,98.215,25.01831662335951,78.565,99.515,119.165
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,D,North East,110.75999999999999,46.742542720737816,84.155,91.99,127.97999999999999
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,D,North West,85.135,10.6051228187136,77.67750000000001,85.555,94.205
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,D,South East,119.745,39.37877664427883,105.8225,119.745,133.66750000000002
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,D,South West,91.995,21.870812742099915,84.2625,91.995,99.72749999999999
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,D,West Midlands,101.325,20.923289655309944,93.92750000000001,101.325,108.7225
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,D,Yorkshire and the Humber,84.60000000000001,5.104654738569498,82.825,86.9,87.525
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,E,East,103.98333333333333,37.608266821715326,82.6,89.13,117.94
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,E,East Midlands,83.21,,83.21,83.21,83.21
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,E,London,106.60000000000001,29.247819063991766,88.365,102.11,118.0075
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,E,North West,100.83000000000001,17.93222797089084,94.49000000000001,100.83000000000001,107.17
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,E,South East,100.86,21.193159273690178,92.09,97.46000000000001,106.23
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,E,South West,108.128,31.95083363544682,91.72,94.58,114.23
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,E,West Midlands,109.975,20.26957901223736,96.97999999999999,102.25,115.245
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,E,Yorkshire and the Humber,91.41799999999999,25.940881249487273,75.99,77.57,99.25
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,E,D,South West,130.63,,130.63,130.63,130.63
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,E,E,East,110.22,,110.22,110.22,110.22
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,E,E,North West,100.655,5.239661248592315,98.80250000000001,100.655,102.5075
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,E,E,South East,99.14333333333333,14.19269647858832,91.805,98.12,105.97
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,E,E,South West,84.31,,84.31,84.31,84.31
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,E,E,West Midlands,87.41,,87.41,87.41,87.41
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,E,F,East Midlands,137.07,,137.07,137.07,137.07
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,E,F,South East,144.42,94.79473508586855,110.905,144.42,177.935
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,F,E,East,72.21,,72.21,72.21,72.21
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,F,F,East,85.44,,85.44,85.44,85.44
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,G,G,South West,107.58,,107.58,107.58,107.58
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,small terraced house,house or bungalow,C,C,East,61.806666666666665,4.896216226162128,59.16,60.88,63.989999999999995
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,small terraced house,house or bungalow,C,C,North East,69.54,,69.54,69.54,69.54
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,small terraced house,house or bungalow,C,C,North West,64.11,,64.11,64.11,64.11
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,small terraced house,house or bungalow,C,C,South East,62.54,,62.54,62.54,62.54
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,small terraced house,house or bungalow,C,C,South West,58.24,,58.24,58.24,58.24
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,small terraced house,house or bungalow,C,C,West Midlands,66.34,,66.34,66.34,66.34
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,small terraced house,house or bungalow,D,D,East,68.56,,68.56,68.56,68.56
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,small terraced house,house or bungalow,D,D,South East,64.56,0.5892367945062481,64.22,64.24,64.74
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,small terraced house,house or bungalow,D,D,West Midlands,58.27666666666667,7.457676134918528,54.04,55.37,61.06
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,small terraced house,house or bungalow,D,D,Yorkshire and the Humber,62.75,,62.75,62.75,62.75
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,small terraced house,house or bungalow,D,E,East,63.01,,63.01,63.01,63.01
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,small terraced house,house or bungalow,D,E,North West,68.23,,68.23,68.23,68.23
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,small terraced house,house or bungalow,D,E,South East,63.5,,63.5,63.5,63.5
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,small terraced house,house or bungalow,D,E,West Midlands,59.38,,59.38,59.38,59.38
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,small terraced house,house or bungalow,E,E,London,67.99,,67.99,67.99,67.99
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,small terraced house,house or bungalow,F,F,North West,61.84,,61.84,61.84,61.84
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,small terraced house,house or bungalow,G,F,North West,63.71,,63.71,63.71,63.71
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,A/B,A/B,London,98.14,,98.14,98.14,98.14
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,A/B,C,East Midlands,86.8,,86.8,86.8,86.8
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,C,C,East,81.2757142857143,8.647787495737193,75.275,81.99,84.17
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,C,C,East Midlands,89.975,1.435426765808692,89.4675,89.975,90.48249999999999
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,C,C,London,93.83999999999999,29.849700165998314,74.6725,82.33500000000001,98.9825
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,C,C,North East,99.27000000000001,34.983083769159066,83.13,88.68,90.44
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,C,C,North West,88.45500000000001,12.296586924834058,84.1075,88.45500000000001,92.80250000000001
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,C,C,South East,82.854375,8.831350948939427,76.265,82.06,89.6
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,C,C,South West,94.745,16.41808606385044,85.3575,91.575,102.52499999999999
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,C,C,West Midlands,83.6575,8.21077899268192,80.9575,84.56,87.26
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,C,C,Yorkshire and the Humber,115.94,,115.94,115.94,115.94
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,C,D,East,86.28999999999999,18.05118278673173,72.27,77.3,100.32
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,C,D,London,97.758,11.904237480830092,95.25,96.57,104.85
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,C,D,North East,92.475,7.601397897755386,89.7875,92.475,95.1625
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,C,D,North West,98.985,29.762124420141788,88.4625,98.985,109.5075
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,C,D,South East,98.3575,32.571243323930176,80.8425,84.255,101.77
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,C,D,South West,169.55,46.34377843896633,153.165,169.55,185.935
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,C,D,West Midlands,86.85799999999999,22.787741660814042,75.72,77.77,83.95
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,C,D,Yorkshire and the Humber,113.81333333333333,23.357913719622584,100.34,101.34,121.05
