nbedsx,tenex,tenure8x,tenure4x,accomhh1,dwtypenx,dwtype8x,dwtype3x,EPceeb12e,EPceib12e,gorehs,mean,std,p25,median,p75
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,D,E,Yorkshire and the Humber,97.01666666666667,15.131306398765881,88.695,93.3,103.47999999999999
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,D,F,South East,95.62,,95.62,95.62,95.62
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,E,E,North East,83.51,,83.51,83.51,83.51
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,E,E,North West,153.72,,153.72,153.72,153.72
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,E,E,South East,129.03,,129.03,129.03,129.03
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,E,E,South West,93.57,,93.57,93.57,93.57
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,E,E,Yorkshire and the Humber,80.89,,80.89,80.89,80.89
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,E,F,East,87.92500000000001,7.5872557621316625,85.2425,87.92500000000001,90.6075
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,E,F,London,96.36,,96.36,96.36,96.36
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,E,F,West Midlands,84.36,,84.36,84.36,84.36
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,E,F,Yorkshire and the Humber,81.59,0.4384062043356627,81.435,81.59,81.745
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,F,E,London,112.47,,112.47,112.47,112.47
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,F,E,South East,82.07,5.755849198858492,80.035,82.07,84.105
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,F,E,South West,90.41,,90.41,90.41,90.41
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,F,F,North West,92.35,,92.35,92.35,92.35
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,F,F,Yorkshire and the Humber,85.13,,85.13,85.13,85.13
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,C,C,East Midlands,73.14,,73.14,73.14,73.14
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,C,C,London,73.45,,73.45,73.45,73.45
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,C,C,North East,74.9,,74.9,74.9,74.9
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,C,C,North West,73.74,,73.74,73.74,73.74
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,C,C,South East,72.12,,72.12,72.12,72.12
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,C,C,South West,65.47,2.0506096654409918,64.745,65.47,66.195
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,C,C,Yorkshire and the Humber,67.26,1.612203461105329,66.69,67.26,67.83000000000001
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,C,D,East,73.75,,73.75,73.75,73.75
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,C,D,North West,63.16,,63.16,63.16,63.16
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,C,D,West Midlands,71.74,,71.74,71.74,71.74
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,C,E,Yorkshire and the Humber,74.1,,74.1,74.1,74.1
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,D,D,East,60.94,,60.94,60.94,60.94
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,D,D,East Midlands,71.75,,71.75,71.75,71.75
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,D,D,London,69.7,,69.7,69.7,69.7
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,D,D,North East,74.06,,74.06,74.06,74.06
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,D,D,North West,66.8275,9.488158848445428,62.325,69.265,73.7675
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,D,D,South East,70.37,2.5989036149884446,68.91499999999999,69.55,71.41499999999999
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,D,D,South West,67.44,,67.44,67.44,67.44
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,D,D,West Midlands,72.8,,72.8,72.8,72.8
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,D,D,Yorkshire and the Humber,65.74,,65.74,65.74,65.74
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,D,E,London,73.52,,73.52,73.52,73.52
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,D,E,West Midlands,68.17,,68.17,68.17,68.17
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,E,E,North West,56.71,,56.71,56.71,56.71
3.0,own outright,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,F,F,London,56.42,,56.42,56.42,56.42
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,bungalow,bungalow,house or bungalow,C,C,South West,108.94,,108.94,108.94,108.94
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,bungalow,bungalow,house or bungalow,C,D,South East,99.48,33.6299985132322,87.59,99.48,111.37
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,bungalow,bungalow,house or bungalow,C,D,South West,95.48,,95.48,95.48,95.48
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,bungalow,bungalow,house or bungalow,D,D,East,88.4,13.010764773832474,83.8,88.4,93.0
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,bungalow,bungalow,house or bungalow,D,D,East Midlands,114.84,0.028284271247461298,114.83,114.84,114.85
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,bungalow,bungalow,house or bungalow,D,D,North West,53.7,,53.7,53.7,53.7
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,bungalow,bungalow,house or bungalow,D,D,South East,92.78999999999999,18.62519261645366,86.205,92.78999999999999,99.375
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,bungalow,bungalow,house or bungalow,D,D,South West,86.47749999999999,20.522461475173973,79.405,90.35499999999999,97.4275
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,bungalow,bungalow,house or bungalow,D,E,North West,159.78,,159.78,159.78,159.78
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,bungalow,bungalow,house or bungalow,D,E,South East,124.64,,124.64,124.64,124.64
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,bungalow,bungalow,house or bungalow,D,E,South West,88.28999999999999,14.42497833620557,83.19,88.28999999999999,93.39
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,bungalow,bungalow,house or bungalow,D,E,West Midlands,79.68,,79.68,79.68,79.68
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,bungalow,bungalow,house or bungalow,D,E,Yorkshire and the Humber,77.86,12.657211383239204,73.38499999999999,77.86,82.33500000000001
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,bungalow,bungalow,house or bungalow,E,E,South East,98.03,,98.03,98.03,98.03
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,bungalow,bungalow,house or bungalow,F,E,South West,138.58,,138.58,138.58,138.58
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,detached,detached house,house or bungalow,A/B,A/B,East Midlands,90.0,,90.0,90.0,90.0
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,detached,detached house,house or bungalow,A/B,A/B,Yorkshire and the Humber,100.05,,100.05,100.05,100.05
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,detached,detached house,house or bungalow,A/B,C,West Midlands,153.59,,153.59,153.59,153.59
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,detached,detached house,house or bungalow,C,C,East,115.43249999999999,35.34847792574195,88.605,112.9,139.7275
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,detached,detached house,house or bungalow,C,C,East Midlands,88.92,11.745765194315776,80.54,83.2,93.36
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,detached,detached house,house or bungalow,C,C,North East,112.715,16.293085445468368,104.535,109.58,117.75999999999999
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,detached,detached house,house or bungalow,C,C,North West,87.4525,8.608661732126654,82.585,86.14500000000001,91.725
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,detached,detached house,house or bungalow,C,C,South East,108.1,26.425486277455704,87.92,99.1,116.87
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,detached,detached house,house or bungalow,C,C,South West,113.26666666666667,37.68672852167812,92.165,98.925,109.78
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,detached,detached house,house or bungalow,C,C,West Midlands,82.4575,10.614689114618487,77.25,77.87,83.0775
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,detached,detached house,house or bungalow,C,C,Yorkshire and the Humber,91.13199999999999,19.053833472558743,72.57,100.98,104.35
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,detached,detached house,house or bungalow,C,D,East,117.16000000000001,33.149447959204394,100.31,116.03,133.445
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,detached,detached house,house or bungalow,C,D,East Midlands,87.94,,87.94,87.94,87.94
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,detached,detached house,house or bungalow,C,D,London,121.52,,121.52,121.52,121.52
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,detached,detached house,house or bungalow,C,D,North West,103.11,20.843169944452622,86.71000000000001,104.12,120.52
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,detached,detached house,house or bungalow,C,D,South East,126.3775,75.61177878919837,89.1675,91.225,128.435
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,detached,detached house,house or bungalow,C,D,South West,122.16,65.31539073347619,85.62,91.66,128.2
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,detached,detached house,house or bungalow,C,D,West Midlands,103.19,,103.19,103.19,103.19
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,detached,detached house,house or bungalow,C,D,Yorkshire and the Humber,90.69999999999999,3.196122650963187,89.57,90.69999999999999,91.83
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,detached,detached house,house or bungalow,D,D,East,113.65,14.778531726798832,108.425,113.65,118.875
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,detached,detached house,house or bungalow,D,D,East Midlands,79.0,8.061017305526645,76.15,79.0,81.85
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,detached,detached house,house or bungalow,D,D,London,94.95,,94.95,94.95,94.95
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,detached,detached house,house or bungalow,D,D,North East,87.59999999999998,4.741402746023586,85.615,88.88,90.225
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,detached,detached house,house or bungalow,D,D,North West,81.5425,10.60535831549317,75.57499999999999,83.08500000000001,89.05250000000001
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,detached,detached house,house or bungalow,D,D,South East,103.0825,32.519881482973865,79.11,93.85499999999999,117.8275
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,detached,detached house,house or bungalow,D,D,South West,108.7688888888889,30.660591336618264,87.26,104.87,126.05
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,detached,detached house,house or bungalow,D,D,West Midlands,89.0025,19.068447542122218,73.2475,88.12,103.875
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,detached,detached house,house or bungalow,D,D,Yorkshire and the Humber,118.64500000000001,3.217335854398794,117.50750000000001,118.64500000000001,119.7825
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,detached,detached house,house or bungalow,D,E,East,116.735,28.195652738202988,105.855,120.545,131.425
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,detached,detached house,house or bungalow,D,E,East Midlands,131.525,5.663925317304244,129.5225,131.525,133.5275
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,detached,detached house,house or bungalow,D,E,London,99.78,,99.78,99.78,99.78
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,detached,detached house,house or bungalow,D,E,South East,136.98,22.75087544103156,126.6625,140.58499999999998,150.90249999999997
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,detached,detached house,house or bungalow,D,E,South West,123.80333333333333,36.86900233710337,104.22,118.67,140.82
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,detached,detached house,house or bungalow,D,E,West Midlands,106.025,16.55336974757709,100.1725,106.025,111.8775
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,detached,detached house,house or bungalow,D,E,Yorkshire and the Humber,112.08333333333333,19.227866062913307,103.375,115.3,122.4
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,detached,detached house,house or bungalow,E,A/B,South West,109.5,,109.5,109.5,109.5
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,detached,detached house,house or bungalow,E,E,East,127.08999999999999,31.02044003556364,109.55,115.82,138.995
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,detached,detached house,house or bungalow,E,E,London,126.92,,126.92,126.92,126.92
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,detached,detached house,house or bungalow,E,E,North East,108.44,,108.44,108.44,108.44
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,detached,detached house,house or bungalow,E,E,North West,120.98,,120.98,120.98,120.98
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,detached,detached house,house or bungalow,E,E,South West,141.49,,141.49,141.49,141.49
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,detached,detached house,house or bungalow,E,E,Yorkshire and the Humber,113.94666666666667,39.339335700203854,91.28,93.78,126.53
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,detached,detached house,house or bungalow,E,F,East,145.115,62.84057964404848,122.89750000000001,145.115,167.3325
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,detached,detached house,house or bungalow,E,F,East Midlands,88.08,,88.08,88.08,88.08
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,detached,detached house,house or bungalow,E,F,South East,125.96,,125.96,125.96,125.96
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,detached,detached house,house or bungalow,E,F,South West,164.63,,164.63,164.63,164.63
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,detached,detached house,house or bungalow,F,E,South East,155.05,,155.05,155.05,155.05
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,detached,detached house,house or bungalow,F,F,East,232.01999999999998,81.0627213952258,203.35999999999999,232.01999999999998,260.67999999999995
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,detached,detached house,house or bungalow,F,F,South East,145.13,,145.13,145.13,145.13
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,detached,detached house,house or bungalow,F,F,West Midlands,111.22,16.885709934734752,105.25,111.22,117.19
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,detached,detached house,house or bungalow,F,G,South West,100.87,,100.87,100.87,100.87
3.0,own with mortgage,owner occupied - occupied,owner occupied,detached house or bungalow,detached,detached house,house or bungalow,G,G,South East,103.36,,103.36,103.36,103.36
3.0,own with mortgage,owner occupied - occupied,owner occupied,other,converted flat,converted flat,low rise flat,C,C,London,106.39,12.925911960090088,101.82,106.39,110.96000000000001
3.0,own with mortgage,owner occupied - occupied,owner occupied,other,converted flat,converted flat,low rise flat,C,D,London,92.26,,92.26,92.26,92.26
3.0,own with mortgage,owner occupied - occupied,owner occupied,other,converted flat,converted flat,low rise flat,D,D,London,94.62,,94.62,94.62,94.62
3.0,own with mortgage,owner occupied - occupied,owner occupied,other,converted flat,converted flat,low rise flat,D,E,London,91.35499999999999,28.362052993392417,81.3275,91.35499999999999,101.3825
3.0,own with mortgage,owner occupied - occupied,owner occupied,other,converted flat,converted flat,low rise flat,E,E,North West,156.31,,156.31,156.31,156.31
3.0,own with mortgage,owner occupied - occupied,owner occupied,other,converted flat,converted flat,low rise flat,E,F,South East,74.2,,74.2,74.2,74.2
3.0,own with mortgage,owner occupied - occupied,owner occupied,purpose built flat/maisonette,"purpose built flat, high rise","purpose built flat, high rise",high rise flat,A/B,A/B,London,86.56,7.863027406794411,83.78,86.56,89.34
3.0,own with mortgage,owner occupied - occupied,owner occupied,purpose built flat/maisonette,"purpose built flat, high rise","purpose built flat, high rise",high rise flat,C,C,London,115.72333333333331,22.82149498462652,102.785,107.1,124.35
3.0,own with mortgage,owner occupied - occupied,owner occupied,purpose built flat/maisonette,"purpose built flat, high rise","purpose built flat, high rise",high rise flat,C,D,London,100.0,,100.0,100.0,100.0
3.0,own with mortgage,owner occupied - occupied,owner occupied,purpose built flat/maisonette,"purpose built flat, high rise","purpose built flat, high rise",high rise flat,D,E,London,85.8,,85.8,85.8,85.8
3.0,own with mortgage,owner occupied - occupied,owner occupied,purpose built flat/maisonette,"purpose built flat, low rise","purpose built flat, low rise",low rise flat,A/B,A/B,London,96.0,,96.0,96.0,96.0
3.0,own with mortgage,owner occupied - occupied,owner occupied,purpose built flat/maisonette,"purpose built flat, low rise","purpose built flat, low rise",low rise flat,C,C,East,53.13,,53.13,53.13,53.13
3.0,own with mortgage,owner occupied - occupied,owner occupied,purpose built flat/maisonette,"purpose built flat, low rise","purpose built flat, low rise",low rise flat,C,C,London,78.26,8.72245836906087,71.325,76.50999999999999,83.06
3.0,own with mortgage,owner occupied - occupied,owner occupied,purpose built flat/maisonette,"purpose built flat, low rise","purpose built flat, low rise",low rise flat,C,D,London,80.0,,80.0,80.0,80.0
3.0,own with mortgage,owner occupied - occupied,owner occupied,purpose built flat/maisonette,"purpose built flat, low rise","purpose built flat, low rise",low rise flat,D,D,East,80.27000000000001,8.032733034279174,77.43,80.27000000000001,83.11
3.0,own with mortgage,owner occupied - occupied,owner occupied,purpose built flat/maisonette,"purpose built flat, low rise","purpose built flat, low rise",low rise flat,D,D,East Midlands,68.4,,68.4,68.4,68.4
3.0,own with mortgage,owner occupied - occupied,owner occupied,purpose built flat/maisonette,"purpose built flat, low rise","purpose built flat, low rise",low rise flat,D,D,London,88.25,6.434671708797579,85.975,88.25,90.525
3.0,own with mortgage,owner occupied - occupied,owner occupied,purpose built flat/maisonette,"purpose built flat, low rise","purpose built flat, low rise",low rise flat,D,E,London,95.525,0.035355339059330394,95.5125,95.525,95.5375
3.0,own with mortgage,owner occupied - occupied,owner occupied,purpose built flat/maisonette,"purpose built flat, low rise","purpose built flat, low rise",low rise flat,D,E,North East,87.36,,87.36,87.36,87.36
3.0,own with mortgage,owner occupied - occupied,owner occupied,purpose built flat/maisonette,"purpose built flat, low rise","purpose built flat, low rise",low rise flat,D,E,South East,107.8,,107.8,107.8,107.8
3.0,own with mortgage,owner occupied - occupied,owner occupied,purpose built flat/maisonette,"purpose built flat, low rise","purpose built flat, low rise",low rise flat,E,F,London,84.48,,84.48,84.48,84.48
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,bungalow,bungalow,house or bungalow,D,D,East,90.19,,90.19,90.19,90.19
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,bungalow,bungalow,house or bungalow,D,E,North East,87.66,,87.66,87.66,87.66
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,bungalow,bungalow,house or bungalow,F,E,South East,73.96,,73.96,73.96,73.96
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,A/B,A/B,East,80.64,,80.64,80.64,80.64
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,A/B,A/B,North West,67.16,,67.16,67.16,67.16
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,A/B,A/B,South East,93.05,10.847018023401642,89.215,93.05,96.88499999999999
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,A/B,A/B,South West,96.92999999999999,52.87744509713002,78.235,96.92999999999999,115.625
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,A/B,A/B,West Midlands,89.18,,89.18,89.18,89.18
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,A/B,C,London,86.94,,86.94,86.94,86.94
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,A/B,C,South East,169.96,,169.96,169.96,169.96
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,A/B,C,West Midlands,122.79,,122.79,122.79,122.79
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,A/B,C,Yorkshire and the Humber,83.26,,83.26,83.26,83.26
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,C,A/B,East Midlands,72.24,,72.24,72.24,72.24
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,C,A/B,North East,78.88,,78.88,78.88,78.88
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,C,A/B,South West,74.66,,74.66,74.66,74.66
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,C,A/B,West Midlands,74.59,6.264966081312806,72.375,74.59,76.80499999999999
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,C,C,East,88.87714285714286,18.31310519759066,73.005,90.50999999999999,98.3575
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,C,C,East Midlands,89.196,23.946709168484926,80.28,92.36,95.26
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,C,C,London,89.286,16.312574291018578,81.52,88.08,88.5
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,C,C,North East,78.80142857142857,9.612759625573068,71.005,76.94,83.89
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,C,C,North West,88.06888888888889,32.72587731064874,63.0325,80.59,96.41
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,C,C,South East,98.4608695652174,15.998167483991717,86.94,97.32,105.78999999999999
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,C,C,South West,91.00399999999999,23.495852210786285,72.89500000000001,88.095,97.08000000000001
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,C,C,West Midlands,95.86285714285714,11.933465180273128,86.25,97.38999999999999,101.45
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,C,C,Yorkshire and the Humber,82.83125,12.246283722011345,72.53,82.57499999999999,88.39
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,C,D,East,90.14428571428572,8.192805496578192,87.00999999999999,88.31,94.51
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,C,D,East Midlands,90.04333333333334,26.911968217381155,75.34,84.04,101.745
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,C,D,London,105.5,20.845507909379414,98.13,105.5,112.87
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,C,D,North East,96.39166666666667,11.645446177225958,89.6175,91.14500000000001,98.65
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,C,D,North West,97.11916666666667,20.218507029826696,82.365,95.745,105.305
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,C,D,South East,111.7090909090909,25.872151226577763,90.065,113.24,123.87
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,C,D,South West,106.86857142857141,21.339524696808837,90.97999999999999,99.02,124.27
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,C,D,West Midlands,83.515,11.902392616612845,78.49,85.06,92.83749999999999
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,C,D,Yorkshire and the Humber,94.02666666666667,23.1910737138236,77.54,84.44,97.25
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,D,C,North West,50.99,,50.99,50.99,50.99
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,D,D,East,92.05999999999999,13.268347529132866,82.9225,89.125,100.2825
3.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,D,D,East Midlands,85.02083333333333,18.184580610222966,76.80250000000001,81.03,90.2
